,Pollutant,Aggregation level,State,County,Unit of measure,January,February,March,April,May,June,July,August,September,October,November,December,Annual Emissions,County FIPS Code,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
1747,CO2,County,TX,Webb County,percent,-0.058639555322173874,-0.182518946570133,-0.35717524457874034,-0.4109334605263318,-0.11344128588801815,-0.33206513562423656,-0.3274647471518561,-0.21627918702851207,-0.26988925288497473,-0.2313998939048798,-0.12108939377724437,-0.0727089627040707,-2.6936050659611714,479.0,2020.0,"116,195","106,376","9,819",8.5
1748,CO2,County,MI,Kalkaska County,percent,-0.09167199440942188,-0.15860669265328206,-0.17842088903167835,-0.539000479379963,-0.1896637162147088,-0.2678244940992937,-0.225477455703182,-0.22469944540685546,-0.2552711250295622,-0.2346695516407823,-0.17331083639041855,-0.14700226117758802,-2.6856189411367364,79.0,2020.0,"7,904","7,029",875,11.1
1749,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,105.0,2020.0,"3,437","3,064",373,10.9
1750,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,105.0,2020.0,"4,188","3,956",232,5.5
1751,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,145.0,2020.0,"8,093","7,330",763,9.4
1752,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,123.0,2020.0,"9,089","8,495",594,6.5
1753,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,193.0,2020.0,"8,181","7,453",728,8.9
1754,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,111.0,2020.0,"4,245","3,876",369,8.7
1755,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,157.0,2020.0,"9,826","9,264",562,5.7
1756,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,127.0,2020.0,"15,961","14,622","1,339",8.4
1757,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,99.0,2020.0,"24,128","22,499","1,629",6.8
1758,CO2,County,IL,Perry County,percent,-0.1618945459912874,-0.3034099076603533,-0.23419775624829264,-0.3372655497932516,-0.1586339856633597,-0.30004074462667796,-0.18564132550930149,-0.21057264840977427,-0.271687608079031,-0.2133950114683004,-0.16019756249861472,-0.1389916316226671,-2.675928277570911,135.0,2020.0,"2,989","2,705",284,9.5
1759,CO2,County,KS,Sedgwick County,percent,-0.17772001731710266,-0.15409980647116098,-0.2161393191966354,-0.42241573225607015,-0.2908065686790173,-0.3178134657323658,-0.2645285637634149,-0.2124885754478082,-0.2649486055605375,-0.13826150133705092,-0.10947977785959964,-0.10610522231813474,-2.6748071559388986,115.0,2020.0,"1,166","1,126",40,3.4
1760,CO2,County,KS,Sedgwick County,percent,-0.17772001731710266,-0.15409980647116098,-0.2161393191966354,-0.42241573225607015,-0.2908065686790173,-0.3178134657323658,-0.2645285637634149,-0.2124885754478082,-0.2649486055605375,-0.13826150133705092,-0.10947977785959964,-0.10610522231813474,-2.6748071559388986,173.0,2020.0,"257,217","234,769","22,448",8.7
1761,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,79.0,2020.0,"14,363","13,660",703,4.9
1762,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,75.0,2020.0,"6,786","6,369",417,6.1
1763,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,101.0,2020.0,"5,781","5,276",505,8.7
1764,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,93.0,2020.0,"20,687","19,252","1,435",6.9
1765,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,127.0,2020.0,"5,217","4,784",433,8.3
1766,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,77.0,2020.0,"4,683","4,276",407,8.7
1767,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,109.0,2020.0,"17,672","16,599","1,073",6.1
1768,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,87.0,2020.0,"23,849","21,825","2,024",8.5
1769,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,73.0,2020.0,"40,232","36,080","4,152",10.3
1770,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,81.0,2020.0,"13,567","12,726",841,6.2
1771,CO2,County,IN,Lawrence County,percent,-0.15894585672820594,0.0259677499681566,-0.12757789195545902,-0.3437575537377692,-0.2706535468673774,-0.342657987493445,-0.2769083849280729,-0.2822734921435034,-0.3375895852121374,-0.2648918039193083,-0.11235930947505612,-0.1700303170247316,-2.6616779795169094,99.0,2020.0,"19,092","17,603","1,489",7.8
1772,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,79.0,2020.0,"14,363","13,660",703,4.9
1773,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,75.0,2020.0,"6,786","6,369",417,6.1
1774,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,101.0,2020.0,"5,781","5,276",505,8.7
1775,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,93.0,2020.0,"20,687","19,252","1,435",6.9
1776,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,127.0,2020.0,"5,217","4,784",433,8.3
1777,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,77.0,2020.0,"4,683","4,276",407,8.7
1778,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,109.0,2020.0,"17,672","16,599","1,073",6.1
1779,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,87.0,2020.0,"23,849","21,825","2,024",8.5
1780,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,73.0,2020.0,"40,232","36,080","4,152",10.3
1781,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,81.0,2020.0,"13,567","12,726",841,6.2
1782,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856,99.0,2020.0,"19,092","17,603","1,489",7.8
1783,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,79.0,2020.0,"14,363","13,660",703,4.9
1784,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,75.0,2020.0,"6,786","6,369",417,6.1
1785,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,101.0,2020.0,"5,781","5,276",505,8.7
1786,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,93.0,2020.0,"20,687","19,252","1,435",6.9
1787,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,127.0,2020.0,"5,217","4,784",433,8.3
1788,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,77.0,2020.0,"4,683","4,276",407,8.7
1789,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,109.0,2020.0,"17,672","16,599","1,073",6.1
1790,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,87.0,2020.0,"23,849","21,825","2,024",8.5
1791,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,73.0,2020.0,"40,232","36,080","4,152",10.3
1792,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,81.0,2020.0,"13,567","12,726",841,6.2
1793,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346,99.0,2020.0,"19,092","17,603","1,489",7.8
1794,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,79.0,2020.0,"14,363","13,660",703,4.9
1795,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,75.0,2020.0,"6,786","6,369",417,6.1
1796,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,101.0,2020.0,"5,781","5,276",505,8.7
1797,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,93.0,2020.0,"20,687","19,252","1,435",6.9
1798,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,127.0,2020.0,"5,217","4,784",433,8.3
1799,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,77.0,2020.0,"4,683","4,276",407,8.7
1800,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,109.0,2020.0,"17,672","16,599","1,073",6.1
1801,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,87.0,2020.0,"23,849","21,825","2,024",8.5
1802,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,73.0,2020.0,"40,232","36,080","4,152",10.3
1803,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,81.0,2020.0,"13,567","12,726",841,6.2
1804,CO2,County,OH,Lawrence County,percent,-0.007045849477206545,-0.009778338643000836,-0.009244827695093036,-0.007169116218394228,-0.0067126927905374395,-0.004320120269493512,-0.0020076722897059114,-0.005902378566245635,-0.005877137673005032,-0.008095692034030528,-0.005869999267896118,-0.006651190509651197,-0.07867501543426003,99.0,2020.0,"19,092","17,603","1,489",7.8
1805,CO2,County,OK,Kay County,percent,-0.18979208586673796,-0.1959548673908352,-0.2268602701733385,-0.2122309445747976,-0.1690747687387547,-0.348159478345348,-0.2738479718351652,-0.2260840152665456,-0.3059323579993067,-0.15140419532874727,-0.18039034328074616,-0.16528063716103278,-2.6450119359613558,71.0,2020.0,"18,314","17,094","1,220",6.7
1806,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,63.0,2020.0,"3,015","2,687",328,10.9
1807,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,55.0,2020.0,"19,450","18,292","1,158",6
1808,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,133.0,2020.0,"7,080","6,663",417,5.9
1809,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,61.0,2020.0,"5,904","5,522",382,6.5
1810,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,55.0,2020.0,"13,264","12,442",822,6.2
1811,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,73.0,2020.0,"5,333","5,107",226,4.2
1812,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,41.0,2020.0,"4,337","3,917",420,9.7
1813,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,77.0,2020.0,"150,766","142,704","8,062",5.3
1814,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,39.0,2020.0,"20,281","18,598","1,683",8.3
1815,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,79.0,2020.0,"9,551","9,012",539,5.6
1816,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,57.0,2020.0,"82,640","77,337","5,303",6.4
1817,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,59.0,2020.0,"15,981","14,425","1,556",9.7
1818,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,59.0,2020.0,"28,769","26,372","2,397",8.3
1819,CO2,County,IN,Greene County,percent,-0.13754500034294934,-0.16152175033368935,-0.27189169695767523,-0.19195909975414652,-0.4467178238501813,-0.2587906004846554,-0.18205787395885006,-0.2005356743943782,-0.2561165862012246,-0.2501606793257879,-0.12053090214530135,-0.1287044869367557,-2.6065321746855945,79.0,2020.0,"10,198","9,664",534,5.2
1820,CO2,County,NY,Greene County,percent,-0.13361544155760444,-0.19185732329996388,-0.2339679399163435,-0.3000603175702887,-0.3429051792234869,-0.3091350714443183,-0.12074511121564264,-0.17404521789182675,-0.2214896149856794,-0.2109313934588484,-0.15696927301533034,-0.14188492549292747,-2.537606809072261,63.0,2020.0,"3,015","2,687",328,10.9
1821,CO2,County,NY,Greene County,percent,-0.13361544155760444,-0.19185732329996388,-0.2339679399163435,-0.3000603175702887,-0.3429051792234869,-0.3091350714443183,-0.12074511121564264,-0.17404521789182675,-0.2214896149856794,-0.2109313934588484,-0.15696927301533034,-0.14188492549292747,-2.537606809072261,55.0,2020.0,"19,450","18,292","1,158",6
1822,CO2,County,NY,Greene County,percent,-0.13361544155760444,-0.19185732329996388,-0.2339679399163435,-0.3000603175702887,-0.3429051792234869,-0.3091350714443183,-0.12074511121564264,-0.17404521789182675,-0.2214896149856794,-0.2109313934588484,-0.15696927301533034,-0.14188492549292747,-2.537606809072261,133.0,2020.0,"7,080","6,663",417,5.9
1823,CO2,County,NY,Greene County,percent,-0.13361544155760444,-0.19185732329996388,-0.2339679399163435,-0.3000603175702887,-0.3429051792234869,-0.3091350714443183,-0.12074511121564264,-0.17404521789182675,-0.2214896149856794,-0.2109313934588484,-0.15696927301533034,-0.14188492549292747,-2.537606809072261,61.0,2020.0,"5,904","5,522",382,6.5
1824,CO2,County,NY,Greene County,percent,-0.13361544155760444,-0.19185732329996388,-0.2339679399163435,-0.3000603175702887,-0.3429051792234869,-0.3091350714443183,-0.12074511121564264,-0.17404521789182675,-0.2214896149856794,-0.2109313934588484,-0.15696927301533034,-0.14188492549292747,-2.537606809072261,55.0,2020.0,"13,264","12,442",822,6.2
1825,CO2,County,NY,Greene County,percent,-0.13361544155760444,-0.19185732329996388,-0.2339679399163435,-0.3000603175702887,-0.3429051792234869,-0.3091350714443183,-0.12074511121564264,-0.17404521789182675,-0.2214896149856794,-0.2109313934588484,-0.15696927301533034,-0.14188492549292747,-2.537606809072261,73.0,2020.0,"5,333","5,107",226,4.2
