,Pollutant,Aggregation level,State,County,Unit of measure,January,February,March,April,May,June,July,August,September,October,November,December,Annual Emissions
176,CO2,County,CO,Routt County,percent,-0.08986604520235042,-0.05345197207959712,-0.04768041643945089,-0.03731253812472908,-0.046721379242307584,-0.055061768039563565,-0.12113491365849448,-0.10400870935923204,-0.10644034195782932,-0.06053141317627846,-0.05296308073163605,-0.02373595319960534,-0.7989085312110743
728,CO2,County,NJ,Ocean County,percent,-0.06839501405353343,-0.1031067503253591,-0.07291716863110405,-0.10743057317629312,0.024211864497134358,-0.10100566863051136,-0.08268058420883184,-0.11134640734240872,-0.12992011709900195,-0.0072608023333378185,0.019764322927939698,-0.05862266681198852,-0.798709565187296
80,CO2,County,TX,Bell County,percent,-0.061216803571007776,-0.101625791783151,-0.11436404835181425,-0.13722448353260466,-0.06384064115427106,-0.034032437556596185,-0.016929921888659195,-0.010139442938112092,-0.02509502003439671,-0.06632303631507128,-0.09362912315583123,-0.0731573888337712,-0.7975781391152866
1640,CO2,County,VA,Surry County,percent,-0.09059490440453163,-0.03502766247955436,-0.03736208365519416,-0.26310634826728746,0.04451550574239661,-0.15788109683336776,-0.10429862340634244,-0.14621883163387145,-0.14811978008202953,0.06583192723148723,0.08953842540500664,-0.01262010180758849,-0.7953435741908768
236,CO2,County,KS,Cherokee County,percent,-0.061224166013343476,-0.06439150987218169,-0.10542940362957096,-0.08056312557452189,-0.05104357013861886,-0.06976984869406899,-0.03409949740074249,-0.02724321430207782,-0.053280995066611714,-0.09191336591269768,-0.08085110030509078,-0.07233765143101778,-0.7921474483405442
488,CO2,County,MO,Jackson County,percent,-0.049914521658098315,-0.04766667102017117,-0.0911967225958364,-0.1090406222658966,-0.06154930375981865,-0.06155477390868697,-0.05795948593854401,-0.04766351306360626,-0.054874300849415435,-0.07524371206999769,-0.06515339267197323,-0.06362246019642716,-0.785439479998472
932,CO2,County,OH,Montgomery County,percent,-0.05999448152284643,-0.04605318733309218,-0.038139200904316994,-0.16069579703548906,-0.052100557665237635,-0.07618816166508617,-0.053823955510346036,-0.07672619609388492,-0.09481106820814228,-0.046181837586541694,-0.02304390929193461,-0.05752050815467787,-0.7852788609715959
308,CO2,County,TX,Grayson County,percent,-0.07511258360806006,-0.07209049558220322,-0.11215351744622476,-0.1269859389296681,-0.07031914758861021,-0.026949217686608917,-0.01873267225636924,-0.016064869968352283,-0.023010101358324944,-0.08577105241426412,-0.08584879183438737,-0.07038301665540808,-0.7834214053284814
68,CO2,County,FL,Citrus County,percent,-0.07171149217732614,-0.08132624999801387,-0.08634754854646434,-0.08071784151065131,-0.061491620973474485,-0.055523189067388526,-0.05502708414540111,-0.053879130782404916,-0.04459459969021797,-0.05491224582484932,-0.06740427384343786,-0.06921410633615807,-0.782149382895788
908,CO2,County,OK,Wagoner County,percent,-0.0491539361974299,-0.07128007596712445,-0.0706876028082447,-0.12459459296801452,-0.08528149363640268,-0.05775810969024371,-0.02729055670389531,-0.02609843973021324,-0.05132442937496996,-0.09927547836488816,-0.06432249495515382,-0.05171985770217937,-0.7787870680987597
1628,CO2,County,VA,Russell County,percent,-0.0443969637048378,-0.032320370589306986,-0.02113723191542858,-0.0876194067888541,-0.06065621946554306,-0.09367586404137723,-0.09786797547040148,-0.11859407885007935,-0.08843430766583803,-0.04453741206050765,-0.041236401838955085,-0.041143753665309125,-0.7716199860564384
188,CO2,County,AL,Shelby County,percent,-0.05673811787680471,-0.03447461349262115,-0.06421890920076988,-0.07273441986314877,-0.08065130250328703,-0.07475774442733073,-0.06584625841572568,-0.06562352410346332,-0.07296362431635671,-0.09030511602127728,-0.034561677354904737,-0.05645921370937456,-0.7693345212850646
128,CO2,County,MS,Choctaw County,percent,-0.061254304346945926,-0.076190286344148,-0.037641751435772405,-0.07326553686427269,-0.06242078039112544,-0.037608909727567856,-0.09415665374673857,-0.0832780281098656,-0.07959459016625686,-0.04336056772064298,-0.0357110704038071,-0.08436370075943804,-0.7688461800165813
536,CO2,County,TX,Nueces County,percent,-0.04670137860184942,-0.0750581427268777,-0.059305109703470915,-0.0845508134233845,-0.07248556309992915,-0.06988462736605107,-0.06540817474824112,-0.05267449687582265,-0.057845282016351786,-0.0700238815231499,-0.06140825324011735,-0.04958818795950989,-0.7649339112847554
260,CO2,County,FL,Escambia County,percent,-0.0612001777193818,-0.06901663252953777,-0.09681531827324633,-0.10652320209577767,-0.0588786192761462,-0.049974611953794816,-0.04023332336659932,-0.048299869993778825,-0.03167656204214747,-0.06138648316322985,-0.07328703711341772,-0.0667852393892726,-0.7640770769163304
308,CO2,County,IL,Tazewell County,percent,-0.03766186252923625,-0.07014928796820838,-0.07244290933304967,-0.08521530992676563,-0.12000542217018323,-0.0595645965808116,-0.011992348714299923,-0.015091271152232657,-0.056565269830089415,-0.09817663665202203,-0.08973049619700199,-0.04354484028591864,-0.7601402513398194
1220,CO2,County,PA,Lawrence County,percent,-0.0679046877778218,-0.07405916109674543,-0.09076855731324016,-0.06595433951400477,-0.008402264838363099,-0.08123335742653143,-0.06670576667967645,-0.08560620851274957,-0.09736622171192297,-0.0422419518937569,-0.005860877193663011,-0.06535747638190997,-0.7514608703403856
272,CO2,County,IL,Lake County,percent,-0.032341615636109065,-0.05650153286040582,-0.046187403124317655,-0.09739011262799743,-0.12412868817369375,-0.06277575474334256,-0.031699778056331625,-0.045665411468625496,-0.05547778748088601,-0.0802107031607194,-0.07916134112374028,-0.03453150440559384,-0.746071632861763
2084,CO2,County,TX,Hardin County,percent,0.00434658230887006,-0.042315856378737055,-0.07714607534128098,-0.00301890314331334,-0.016573495500815414,-0.14461174355792794,-0.11516647902078865,-0.11612783105199152,-0.1366105675196583,-0.06522949978496599,0.0049658034039821225,-0.035377589272015245,-0.7428656548586422
92,CO2,County,KY,McCracken County,percent,-0.052670810287833617,-0.057370603277834026,-0.07090706295947242,-0.09449601441904128,-0.07909331041707818,-0.07410251728169788,-0.04191576582912085,-0.04069044069960042,-0.0301614620804489,-0.0933633022677817,-0.04872001311335794,-0.05311001723902019,-0.7366013198722873
128,CO2,County,CT,New Haven County,percent,-0.039429549474705866,-0.054301969247376236,-0.11798505224945165,-0.08426088954684649,-0.1061604047800628,-0.08137069126305996,-0.035321703897515884,-0.031906755056768404,-0.06145266916419857,-0.04727017932178575,-0.0594331547682088,-0.013300746518099135,-0.7321937652880796
476,CO2,County,MO,Greene County,percent,-0.03929204320281104,-0.05896591842293372,-0.07408932686903186,-0.06580068000784466,-0.047425076696740835,-0.07756518925160742,-0.06708466020579355,-0.05698758082711074,-0.06503010476042856,-0.08061503075520593,-0.044881220949251,-0.05099256135860684,-0.7287293933073662
188,CO2,County,NV,Eureka County,percent,-0.014262306298908373,-0.04678080623332635,-0.08241989453340212,-0.09712309616373103,0.010703660027301871,-0.07106070277393481,-0.11393474840840125,-0.108712194818266,-0.07119738681644235,-0.06462063981395297,-0.04009156540451035,-0.02150382427961284,-0.7210035055171866
1532,CO2,County,VA,Halifax County,percent,-0.030463684123513624,-0.03018064584777849,-0.05550422172315338,-0.12318873857556907,-0.10613990015725899,-0.06661692496394059,-0.04745568252363337,-0.043163635135114106,-0.06490611435862204,-0.06838367996256715,-0.052601973118461424,-0.028566470096689292,-0.7171716705863014
1244,CO2,County,MI,Allegan County,percent,-0.03526382760397945,-0.005160100632129534,-0.028746697338930562,-0.018872366855102216,-0.02928867419730308,-0.12318755120835373,-0.1544456692858211,-0.15126337828958522,-0.10662755179005867,-0.043593716441675284,-0.006350223193026021,-0.006972245269172778,-0.7097720021051376
212,CO2,County,NM,San Juan County,percent,-0.0383887376117464,-0.019228978970282175,-0.10560038016350044,-0.11085280505492306,-0.04261637851039465,-0.07088755705763009,-0.018088773606125805,-0.02781446878011087,-0.09462441446588762,-0.044369349784268784,-0.10658955248988912,-0.029018591644272094,-0.7080799881390311
1640,CO2,County,MN,Rice County,percent,-0.029963486424961057,-0.04377006409476915,-0.06783693514318455,-0.16697727742119975,-0.06868433197462996,-0.062242650847460015,0.008624165766605447,-0.013366856218744144,-0.05292717352401299,-0.09744060958669892,-0.0650395378912313,-0.04794047360841679,-0.7075652309687032
704,CO2,County,NE,Otoe County,percent,-0.04728252185304452,-0.05262441157916632,-0.0786660491047289,-0.10262283343385613,-0.08448012644018645,-0.046982057926061284,-0.022437941906292,-0.012577705246500264,-0.040475033035734284,-0.0993186450702762,-0.06058541533222388,-0.059411066269877966,-0.7074638071979482
440,CO2,County,KY,Lawrence County,percent,-0.049936229218865334,-0.07312681210116456,-0.06619579806045381,-0.04271103669366515,-0.06587648886887085,-0.079479004757207,-0.05508515338664697,-0.06328356377002277,-0.06972848520253251,-0.07642070768843129,-0.03669888348145251,-0.027544947632321643,-0.7060871108616346
1052,CO2,County,TX,Titus County,percent,-0.04652175655184557,-0.056137273704308384,-0.06681376443893874,-0.07314966371837832,-0.08212557853523217,-0.06078158895311438,-0.03830249834638951,-0.044402958548938415,-0.05546152907231576,-0.08036600272471857,-0.04737624545913165,-0.052615414642254464,-0.7040542746955659
1076,CO2,County,PA,Beaver County,percent,-0.0291574564416235,-0.08960208240929596,-0.08643070552287899,0.004229973394969049,-0.09476191418095774,-0.07591680998681351,-0.02254963430485083,-0.024067114486823943,-0.06392026951405874,-0.06978993280383211,-0.08940162207926182,-0.056467070453901376,-0.6978346387893296
416,CO2,County,GA,Monroe County,percent,-0.049079596162110335,-0.060843798662108366,-0.08892655764445405,-0.06645636902647963,-0.06692850512903313,-0.07697129982171425,-0.046704000005552034,-0.05395275352128618,-0.03896601286791642,-0.06826317062585567,-0.03245014487350538,-0.04203751428194536,-0.6915797226219608
188,CO2,County,NY,Kings County,percent,-0.03872055226976544,-0.036807608559658256,-0.02433511755896419,-0.06704253362425915,-0.02044126830064371,-0.061875485587306815,-0.16952772984943734,-0.15755499450533564,-0.05391118899797692,-0.02229814260520864,-0.021285974028142158,-0.01550543687373596,-0.6893060327604343
524,CO2,County,MD,Cecil County,percent,-0.020260959480832074,-0.030889732131460425,-0.06436391392554154,-0.11288109337258348,-0.09611908231457474,-0.05341823827827078,-0.04230967853542459,-0.04702094807175139,-0.03434156464578229,-0.09401952643939424,-0.05415070962105251,-0.03748208019941194,-0.68725752701608
812,CO2,County,OK,Mayes County,percent,-0.05543162175210617,-0.0407035138461116,-0.06138652179792231,-0.08724034751790953,-0.06442619881250201,-0.05116361498399295,-0.05336112292642806,-0.03924904631297666,-0.048659991412921065,-0.08423475032055264,-0.04539032843115367,-0.05275499078174245,-0.684002048896319
572,CO2,County,ND,McKenzie County,percent,-0.05769374221454573,-0.056717986294305286,-0.07387584388787888,-0.05264400425812791,-0.07890472418541618,-0.06745001464067173,-0.04326609240202782,-0.040508896834531724,-0.05926292945566401,-0.04521910742192648,-0.05037327164128448,-0.0515272558197938,-0.677443869056174
1388,CO2,County,MI,Montcalm County,percent,-0.019709883127802696,0.021219927842002138,-0.038949408795981084,-0.08803351957494289,-0.0356138571351228,-0.1137341996750924,-0.11288491974973434,-0.10814715557650176,-0.08947205401629305,-0.03548551181973051,-0.032654990668464,-0.02125690134405614,-0.6747224736417196
1184,CO2,County,PA,Franklin County,percent,-0.04628398880299768,-0.06964398113004687,-0.05838394170808271,-0.07536424023432342,-0.06727697372496097,-0.060092884730935214,-0.030911459051078005,-0.051506644228719374,-0.07084761577241391,-0.04575740690134332,-0.04742294709914867,-0.04953120658984062,-0.6730232899738908
1304,CO2,County,PA,Northumberland County,percent,-0.016258335496969766,-0.035708975375675606,-0.07949705843734263,-0.07239496339312602,-0.07942215629780949,-0.06144373838590823,-0.03938947573382511,-0.036204197049134405,-0.01900320209060295,-0.14647803897204156,-0.04640226580867274,-0.04024771257444032,-0.6724501196155488
872,CO2,County,OK,Rogers County,percent,-0.0476134298077673,-0.0580043470755755,-0.05544821912234943,-0.041730952694351287,-0.0706949380118033,-0.07500086775366584,-0.05834377859240476,-0.054749077504211416,-0.07052587787876309,-0.05879278744314054,-0.03230022370886793,-0.04805675869417953,-0.67126125828708
500,CO2,County,MO,Jasper County,percent,-0.029154090803610012,-0.04471714049678301,-0.06487952228589687,-0.06927527185048618,-0.056545647851236384,-0.05368164164851598,-0.061957673387511174,-0.06308275909546478,-0.05660992222431727,-0.06851833979098128,-0.05416891338527866,-0.04193218402706202,-0.6645231068471436
1460,CO2,County,VA,Caroline County,percent,-0.0453207508387324,-0.016946010199818666,-0.01291793070464445,-0.12211192529227892,-0.07675420272996612,-0.10423424769880144,-0.06772943603767986,-0.0905589782885183,-0.10200765121649356,-0.010702829860038685,0.0102481343504603,-0.02274587621273671,-0.6617817047292488
320,CO2,County,IL,Will County,percent,-0.043558367783681766,-0.05133742046880952,-0.04282196656908119,-0.09710489294481273,-0.04349307226156074,-0.06658342880513897,-0.06442323840265901,-0.07101949453092384,-0.06818018285634507,-0.03928260935489049,-0.039688390988114,-0.03314556573344373,-0.660638630699461
1280,CO2,County,PA,Montour County,percent,-0.047663393626825735,-0.1026675322030762,-0.04414561678736584,0.05008844527674359,-0.08901308787258902,-0.09313118057304046,-0.07138319886725271,-0.06170567620588493,-0.0937459547028112,-0.029605329715292027,-0.05297747834528605,-0.02099856159526011,-0.6569485652179408
200,CO2,County,FL,Orange County,percent,-0.06900207339184415,-0.06620882583298482,-0.07363438731901527,-0.07317307335144663,-0.04571417159344962,-0.03905457517211075,-0.039607267414709185,-0.040290788128697984,-0.033472171820151865,-0.042474777672987324,-0.05930151297449434,-0.07406687675310003,-0.6560005014249921
116,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038
44,CO2,County,OK,Pittsburg County,percent,-0.04856087081985173,-0.0709690391857653,-0.07868287877580322,-0.07992814441918059,-0.07408734315429928,-0.040442490580804936,-0.02071907747004356,-0.014212888951059368,-0.024898539633165115,-0.06643371989168942,-0.06998775965312404,-0.06261209089740072,-0.6515348434321874
1880,CO2,County,MS,Coahoma County,percent,-0.035955281887198765,-0.06905693766216442,-0.034021458816100594,0.0538602668109345,0.023195491027759904,-0.10075615360125773,-0.19372762426798068,-0.19380311837611872,-0.09689885860621816,-0.007543407099952435,-0.0013880396095322409,0.005527903940850797,-0.6505672181469785
56,CO2,County,NJ,Union County,percent,-0.03536835354632885,-0.055603682059159186,-0.0708649350778572,-0.10222310595289913,-0.10197906867852233,-0.06490459403364944,-0.008269711871406692,-0.01818621873909408,-0.0461760098637987,-0.056047150484210384,-0.0387902249018626,-0.03964265320766908,-0.6380557084164576
224,CO2,County,FL,Palm Beach County,percent,-0.0732946336979932,-0.06965081350273608,-0.07695318642836582,-0.06797126085336543,-0.04091022993550312,-0.03219685619560173,-0.03210272905113909,-0.03608757037191367,-0.030289449701066583,-0.03874106072917763,-0.06179960729468861,-0.07298448210029798,-0.632981879861849
680,CO2,County,TX,Wise County,percent,-0.05543064144549503,-0.06027068340199554,-0.05922534934183801,-0.06808271359695844,-0.05432686913854787,-0.04512795920037597,-0.034816794666803166,-0.02332260918248476,-0.037011298139765766,-0.06576673069250262,-0.06423352914639611,-0.0624456697984046,-0.6300608477515679
152,CO2,County,FL,Martin County,percent,-0.0710995576781735,-0.07943832067347957,-0.09209949258907828,-0.07623001231580487,-0.034920780484985946,-0.02668792310725163,-0.025901539065122586,-0.026218946178753116,-0.024978484971579427,-0.036068833163682736,-0.06500038244383856,-0.07101445361325158,-0.6296587262850017
836,CO2,County,OK,Muskogee County,percent,-0.003550888645495704,-0.016657641388672942,-0.06441238944404068,-0.079551898076959,-0.049648908790852785,0.0008684246829693164,-0.07936940180082458,-0.08741468591636384,-0.01651819344578288,-0.09779163178331812,-0.07894507908263441,-0.0549428797867244,-0.6279351734787
488,CO2,County,MD,Anne Arundel County,percent,-0.03386686590216308,-0.06782603582458345,-0.05323014563178166,-0.044823467899675055,-0.09250313023859774,-0.06362583439053339,-0.03649784446709546,-0.04000695622772362,-0.062295834131155386,-0.03846535663879205,-0.04503503157830118,-0.0347601684160556,-0.6129366713464576
80,CO2,County,FL,Duval County,percent,-0.03332019454863453,-0.048099528289797716,-0.05079650918284682,-0.04881945719731244,-0.0661440331092402,-0.0609828619807444,-0.0631863119186007,-0.06237258131628921,-0.0610830451972575,-0.04902388957838733,-0.03676909222098724,-0.032316515954846706,-0.6129140204949448
152,CO2,County,CT,Windham County,percent,-0.03229070737333798,-0.06036998330500491,-0.07100771988602624,-0.07795551286323088,-0.07825823242596076,-0.06147823979896872,-0.019423676565061356,-0.034680762913413286,-0.06280440787578842,-0.030465527847742924,-0.04927472538684728,-0.02952240254125785,-0.6075318987826406
2336,CO2,County,WI,Sheboygan County,percent,-0.032009504312133195,-0.03561948334115633,-0.05601998289771115,-0.06497040615050961,-0.0637382701508523,-0.05981319628245446,-0.04756635384317708,-0.0461766724929284,-0.05614135420362351,-0.07361639034786681,-0.03185658471087935,-0.029889269031719637,-0.5974174677650119
392,CO2,County,TX,Hood County,percent,-0.04424513705623777,-0.057202172835891164,-0.07882963971499621,-0.07377273785833034,-0.042991784048795216,-0.034675422359027035,-0.03833116112565597,-0.03308746475407567,-0.031329625312616384,-0.055122812616500434,-0.055359082823908716,-0.049381302514369056,-0.5943283430204039
224,CO2,County,NV,Storey County,percent,-0.05231616831644103,-0.04617169095114095,0.011454444118642193,-0.002696695571985146,-0.06503248875478329,-0.013296178702538271,-0.12277947179557885,-0.11821813290876584,-0.0947948283001924,0.019458836399260302,-0.03883343612163365,-0.07079604156815117,-0.5940218524733081
92,CO2,County,AL,Covington County,percent,-0.04665581901466232,-0.0681669406467719,-0.0482564606900554,-0.0625041603852226,-0.049576728793985364,-0.06109944865617235,-0.039385731426866966,-0.0397362593841237,-0.03916129109590285,-0.057982741988676874,-0.026402315652256952,-0.053653959399488686,-0.592581857134186
356,CO2,County,IA,Louisa County,percent,-0.024972782176815488,-0.031857104853462916,-0.06765978203802228,-0.11879923909479452,-0.0871442354721408,-0.0348520888510859,-0.00704088097218819,-0.016145329806782373,-0.026501613636760527,-0.08849404683154707,-0.04702493923207729,-0.04132804323223819,-0.5918200861979155
704,CO2,County,NJ,Hunterdon County,percent,-0.08463392802193395,0.09856565087180913,0.04808823253614325,-0.6631635523565179,0.3059325698855712,-0.08578467611459024,-0.048274374681991514,-0.131270429423753,0.0401541495140732,-0.11165811323817446,0.05621030347049779,-0.015229804625323553,-0.5910639721841899
320,CO2,County,GA,Effingham County,percent,-0.04228308734325633,-0.053040560351279874,-0.06513542338323984,-0.08222942529849024,-0.050190281793676635,-0.03868693783169612,-0.026697134401831912,-0.030342609695979083,-0.027846200214789302,-0.058492301382225324,-0.06428910751897535,-0.047731328715966886,-0.5869643979314069
512,CO2,County,MS,Jackson County,percent,-0.03120194335040181,-0.0463080060185482,-0.054687983743497925,-0.03921498379140519,-0.059142448455382725,-0.059765171871261936,-0.046547077144194766,-0.052685715425130834,-0.04597562494130674,-0.0638411129887284,-0.032264939318977115,-0.041848437170213686,-0.5734834442190493
320,CO2,County,SC,Jasper County,percent,-0.022450283749573287,-0.05749874073844529,-0.057110157945396874,-0.07095267272714638,-0.04519452243881002,-0.03981462337093665,-0.043356225919722234,-0.03948431052677212,-0.03427152373011502,-0.06705415725102225,-0.03966297202827187,-0.052856692291435504,-0.5697068827176475
620,CO2,County,NJ,Bergen County,percent,-0.035187968439861154,-0.034775866217040007,-0.04794190552467018,-0.08649748496354584,-0.060015610790799735,-0.0518922965934108,-0.034807041833752266,-0.04159266950855352,-0.05322148595840299,-0.060234701363031065,-0.03039613359029049,-0.03214256470891424,-0.5687057294922723
284,CO2,County,ME,Franklin County,percent,-0.03502360231796714,-0.018625795395678785,-0.046148497281210385,-0.026209312803969667,-0.07382781447840976,-0.04566601948843985,-0.1318574857087618,-0.08716531287173916,-0.02703290303675996,-0.03279136894788943,-0.032473587223822466,-0.011125565496983104,-0.5679472650516314
608,CO2,County,NE,Adams County,percent,-0.034373924313916435,-0.046230015226682325,-0.04422445125111818,-0.05729773336597139,-0.07068028516804227,-0.04543013341336447,-0.04398969459171502,-0.03667044751271492,-0.04886084374709445,-0.05532552746994264,-0.04062945393632735,-0.041275794700561565,-0.564988304697451
692,CO2,County,NE,Lincoln County,percent,-0.033106390454507584,-0.033090175122974366,-0.05744157578651987,-0.11456922092995685,-0.07022104363299038,-0.02074920208351318,-0.007542795391544786,-0.006986917831018779,-0.01837821829558001,-0.10293029116740966,-0.054504482121399515,-0.04270641679516954,-0.5622267296125845
632,CO2,County,NE,Dodge County,percent,-0.03761667176192282,-0.04547835921359359,-0.04384434725582919,-0.027540743493446544,-0.04290149916513264,-0.06172580255468249,-0.06486530891414925,-0.06574899645988275,-0.0626642870632835,-0.03894998611352789,-0.022103701358140826,-0.036080581099508735,-0.5495202844531002
212,CO2,County,NC,Wayne County,percent,-0.027572746427835075,-0.03836853253749064,-0.06414625355855079,-0.06987492860253637,-0.030699349911347356,-0.05146123554091931,-0.052619510666536494,-0.04432693976437111,-0.05984816665720424,-0.03407272033767409,-0.02279270838197875,-0.05038480582543305,-0.5461678982118773
92,CO2,County,TX,Bexar County,percent,-0.035604542402033035,-0.04170121038468401,-0.04326115276664343,-0.05002849869017699,-0.055226407576302615,-0.05587825794892065,-0.051838789899774855,-0.037961078545052006,-0.04783092830417112,-0.05278396471646976,-0.03705583040506341,-0.02931766143326395,-0.5384883230725559
548,CO2,County,IL,Mason County,percent,-0.03495941647955129,-0.038296450760117715,-0.05056965935524402,-0.061661373026540366,-0.07548385226601532,-0.05306974579189815,-0.023503493896822276,-0.03006830530273507,-0.0458679084392704,-0.04571254310517893,-0.04104925173221901,-0.02919412890191628,-0.5294361290575088
404,CO2,County,TX,Howard County,percent,-0.038250495677942455,-0.039872602448877296,-0.06302402737344548,-0.0641453704979902,-0.0514516474885212,-0.04228125899814097,-0.028077245754046198,-0.014564313824880363,-0.028668519896869832,-0.05558365553137225,-0.04680974700975435,-0.048263958002163744,-0.5209928425040043
260,CO2,County,FL,Polk County,percent,-0.043243185349718695,-0.03959170054213878,-0.045022524217137504,-0.05955435338400152,-0.049270529955847714,-0.038164703716411306,-0.038205681883654655,-0.04491246208911048,-0.034639926223335664,-0.04572657324729586,-0.04195716751789553,-0.037668795759596266,-0.517957603886144
488,CO2,County,TX,Llano County,percent,-0.042011135553859234,-0.07795150181630682,-0.08643996361215782,-0.0941663912266714,-0.018685055082807343,-0.02426492936032111,-0.013864121590330784,-0.001706943110427613,-0.012566977180880064,-0.04475774462938729,-0.06403349640313988,-0.037235010904396834,-0.5176832704706862
668,CO2,County,NE,Hall County,percent,-0.02721118061490273,-0.03339674809027972,-0.057914987333122676,-0.06104882870730197,-0.0409474841828393,-0.03975781460253637,-0.03952531159973023,-0.04271859496414522,-0.03829110344753789,-0.05474216474419482,-0.0455975869785877,-0.029581461721095777,-0.5107332669862743
968,CO2,County,TX,Harrison County,percent,-0.028239391509290376,-0.04178183936241581,-0.06128380494215849,-0.06518937732409967,-0.048421426752262006,-0.028637299318407895,-0.023307947189742644,-0.021599404712603062,-0.030984637701952807,-0.05804258990733468,-0.04998223641099982,-0.04757729128835336,-0.5050472464196207
620,CO2,County,IL,Putnam County,percent,-0.03180123713269479,-0.04229835533607312,-0.051522630072997004,-0.06331272096145882,-0.040020592960768785,-0.053102104226099095,-0.02562198073769604,-0.03459557162525745,-0.04777123073878091,-0.04192870683098232,-0.03412271617381636,-0.02679177265533045,-0.4928896194519552
188,CO2,County,FL,Okeechobee County,percent,-0.07704538429001466,-0.08136299002853101,-0.11036202641788473,-0.08175959398089186,-0.01483153505805429,0.0009416071095476423,0.005654733018354114,0.01164519249539775,-0.009654553718273014,-0.033432117618250365,-0.053057711244602186,-0.046937571281501465,-0.49020195101470404
500,CO2,County,IL,Jackson County,percent,-0.025788702700840015,-0.02711838547274306,-0.03846914848428163,-0.037857176689370574,-0.05548462276117911,-0.05469252507108234,-0.05283257039737325,-0.060893914556200975,-0.059365276916330575,-0.04280734705033741,-0.020773580035851644,-0.014035722596240731,-0.49011897273183136
104,CO2,County,TX,Bosque County,percent,-0.0445947043811993,-0.059456541989051925,-0.09038496613169823,-0.07925586149468003,-0.0003439787975913378,-0.02286177329082989,-0.022341338434045083,-0.011159610766500874,-0.019881681562379204,-0.03577228795382941,-0.05007717957679839,-0.05093894421688568,-0.48706886859548937
536,CO2,County,MD,Charles County,percent,-0.0268900416807845,-0.03949184858689296,-0.03509843527242683,-0.06056629337953054,-0.06980045536141961,-0.045541876815605634,-0.035804876458751925,-0.03719109452894028,-0.04535961752688657,-0.03490603080208103,-0.02414081051307877,-0.024811846949661244,-0.47960322787605986
1304,CO2,County,MI,Jackson County,percent,-0.019274096118929773,-0.04169110184250065,-0.05199523316720277,-0.06523089050858615,-0.05548729045267956,-0.035848163506970704,-0.013633866545496979,-0.02423757934371468,-0.032534320184574084,-0.07750954460552778,-0.02960547478239625,-0.03210069649666132,-0.47914825755524065
1688,CO2,County,MN,Washington County,percent,-0.01663103697656941,-0.04149367659944893,-0.04779921879550986,-0.10646894770631704,-0.05229541986031366,-0.025420463647766532,-0.00942674002168624,-0.01707827791084774,-0.019577603877048662,-0.057360468211349123,-0.04154813452362456,-0.03869584868254152,-0.47379583681302323
1076,CO2,County,TX,Yoakum County,percent,-0.039654077811033785,-0.03880274778932399,-0.01969379821059199,-0.05302197160148766,-0.05722010710920965,-0.049108883552928834,-0.04664070030413056,-0.04136094682995865,-0.05183566737597641,-0.027477475092691567,-0.0245687891694772,-0.017216607473926684,-0.4666017723207369
128,CO2,County,AL,Jefferson County,percent,-0.03715930058525045,-0.05602494308275638,-0.08323047634885661,-0.07366715670190302,-0.029645940050627893,-0.020677214370599842,-0.011521570625722686,-0.014714268352876243,-0.0127237016167939,-0.036497880810618485,-0.04384494577216715,-0.0445540455557583,-0.464261443873931
1748,CO2,County,WV,Pleasants County,percent,-0.02633010128552379,-0.0449278733653492,-0.04193134374907738,-0.04243020998730191,-0.07850864851912731,-0.04501971756855053,-0.00885408632531158,-0.02050948296258595,-0.03849311704683398,-0.05320344887155764,-0.03675063833372087,-0.02403597671741798,-0.4609946447323582
320,CO2,County,TX,Grimes County,percent,-0.0444113666007949,-0.04665326744913867,-0.050716092787712205,-0.05592654973662508,-0.05306907720813864,-0.03339675221570633,-0.01601420925680186,-0.0031599387566889213,-0.019658128086989014,-0.05084724075550971,-0.04142115459706636,-0.04572033528911139,-0.46099411274028307
140,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137
476,CO2,County,WY,Converse County,percent,-0.011205436699711262,-0.025172291685899625,-0.021581882292520328,-0.0628531401586502,-0.1319635839100213,-0.04130547014769605,-0.035216294570351823,-0.03547806571701949,-0.032357659452826516,-0.025064532882295255,-0.017301476268748974,-0.01080944457214698,-0.4503092783578878
332,CO2,County,TX,Guadalupe County,percent,-0.037271495566969896,-0.05909457488174881,-0.061006805308836676,-0.06689303172627517,-0.028301139449188956,-0.02626715314782884,-0.0177247724618677,-0.0076094987625160175,-0.01821392523796693,-0.04013488143300021,-0.04439860731594394,-0.041224932836143514,-0.4481408181282867
644,CO2,County,TX,Ward County,percent,-0.020467975009354725,-0.001415420418965575,0.003557817099554624,-0.0071487320911767125,-0.007297687497520464,-0.02629025502246129,-0.10781634694355244,-0.15226764215460314,-0.07156810205457134,-0.016830437274294157,-0.01102605027254925,-0.02483098264309904,-0.4434018142825935
